Name,CreatedBy,CreatedOn,TypeName,Space,Description,ExtSystem,ExtObject,ExtIdentifier,SerialNumber,InstallationDate,WarrantyStartDate,TagNumber,BarCode,AssetIdentifier,Area,Length,,
Door 1D08,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1D08,1DC3",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:225883,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003725b,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1DC4,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1DC4,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:225922,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037282,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D19,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D19,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226135,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037357,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D20,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1D20,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226204,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003739c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D18,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D18,1DC4",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226297,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000373f9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D21,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D21,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226378,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003744a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1C18A,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1C18,1D16",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226489,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000374b9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1C17,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1C17,1C18",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226564,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037504,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1C15,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1C15,1C18",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226625,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037541,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1C13,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1C13,1CC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226666,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003756a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D22,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1D22,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226737,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000375b1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D22A,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1D22,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226850,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037622,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D23,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D23,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:226967,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037697,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D24,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1D24,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227026,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000376d2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D27,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1D27,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227089,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037711,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D30,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D30,1DC5",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227136,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037740,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D33,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D33,1DC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227199,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003777f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D31,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D31,1DC7",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227228,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003779c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D33A,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D33,1DC7",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227305,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000377e9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D26,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D26,1DC6",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227366,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037826,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D25,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D25,1DC6",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227455,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003787f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D28,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D28,1DC7",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227536,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000378d0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D32,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D32,1DC7",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227615,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003791f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D35,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D35,1DC7",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227652,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037944,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D34,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D34,1DC7",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227769,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000379b9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D36,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D36,1DC7",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227830,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000379f6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D38,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D38,1DC7",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227879,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037a27,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1D40,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1D40,1DC8",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:227926,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037a56,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B13,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B13,1BC2",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:228297,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037bc9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B15,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B15,1BC2",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:228354,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037c02,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1BC2,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1AC1,1BC2",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:228516,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037ca4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B01,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B01,1BC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:228575,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037cdf,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B03,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B03,1BC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:228650,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037d2a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1BC1,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1AC1,1BC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:228897,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037e21,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B02,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B02,1BC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:228938,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037e4a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B04,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B04,1BC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:228981,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037e75,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B05,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B05,1BC2",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229120,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037f00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B07,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B07,1BC2",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229157,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037f25,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B09,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B09,1BC2",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229319,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037fc7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B11,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B11,1B04",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229354,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00037fea,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B06,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B06,1B04",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229427,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038033,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B08,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B08,1B04",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229478,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038066,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B10,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1B10,1B04",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229539,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000380a3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B04A,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1BC2,1B04",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229578,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000380ca,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B12,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1BC2,1B12",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229671,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038127,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B14,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B14,1BC3",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229736,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038168,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B16,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1BC3,1B16",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:229819,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000381bb,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1BC3,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B1,"1BC4,1BC3",M_Single-Flush:1000 x 2134mm:1000 x 2134mm:230127,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000382ef,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1BS2,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1BS2,1BC4",M_Single-Flush:0915 x 2134mm Rated:0915 x 2134mm Rated:230209,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038341,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B19,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type C1,"1B19,1BC2",M_Single-Flush:1.220 x 2134mm:1.220 x 2134mm:230394,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000383fa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B17,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B17,1BC2",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:230556,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003849c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B23,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B23,1BC4",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:230607,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000384cf,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1B21,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1B21,1BC4",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:230738,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038552,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1BC4,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1BC4,1AC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:230781,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003857d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E02,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E02,1BC4",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:230814,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003859e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E01,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E01,1EC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:230949,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038625,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E04,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1E04,1EC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:230994,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038652,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E29,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E29,1EC2",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231041,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038681,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E26,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1EC2,1E26",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231213,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003872d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E25,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type B,"1E25,1E24",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231274,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003876a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E27,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E27,1E26",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231377,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000387d1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E28,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E28,1E26",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231452,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003881c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E20,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type E,"1E20,Site",M_Single-Flush:0915 x 2134mm Exterior:0915 x 2134mm Exterior:231495,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038847,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E21,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type E,"1E21,Site",M_Single-Flush:0915 x 2134mm Exterior:0915 x 2134mm Exterior:231622,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000388c6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E22,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E22,1E24",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231651,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-000388e3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E30,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E30,1EC4",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231726,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003892e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E23,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E23,1EC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231755,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-0003894b,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Door 1E10,danielle.r.love@usace.army.mil,2013-12-30T08:57:56,Door Type A,"1E10,1EC1",M_Single-Flush:0915 x 2134mm:0915 x 2134mm:231990,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,65f1d364-d1c2-41d4-bc60-4efe7fc47d6a-00038a36,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
