Name,CreatedBy,CreatedOn,Category,SheetName,RowName,Value,Unit,ExtSystem,ExtObject,ExtIdentifier,Description,AllowedValues,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 400 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 400 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 400 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 400 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Water Heater,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Water Heater,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Water Heater,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Water Heater,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AHU,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AHU,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AHU,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AHU,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 25 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 25 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 25 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 25 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Chiller,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Chiller,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Chiller,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Chiller,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 150 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 150 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 150 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 150 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 100 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 100 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 100 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,M_Roof Drain_380 mm Strainer - 100 mm Drain,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Pump- Cold Water,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Pump- Cold Water,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Pump- Cold Water,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Pump- Cold Water,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,mariangelica.carrasquillo@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Compressor - Dental,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,mariangelica.carrasquillo@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Compressor - Dental,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,mariangelica.carrasquillo@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Compressor - Dental,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,mariangelica.carrasquillo@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Compressor - Dental,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Expansion Tank,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Expansion Tank,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Expansion Tank,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Expansion Tank,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Sidewall Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,Equip-D7090,15,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,Equip-D7090,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,Equip-D7090,DCA & DLV,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,bill.east@us.army.mil,2013-12-30T08:58:12,Approved,Type,Equip-D7090,40,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 175 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 175 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 175 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 175 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Boiler,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Boiler,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Boiler,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Boiler,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AC Unit Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AC Unit Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AC Unit Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AC Unit Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AC Unit Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AC Unit Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AC Unit Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,AC Unit Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Condensing Unit- Small,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Condensing Unit- Small,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Condensing Unit- Small,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Condensing Unit- Small,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Condensing Unit- Large,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Condensing Unit- Large,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Condensing Unit- Large,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Air Cooled Condensing Unit- Large,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- In Line Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Centrifugal Air Foil,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Centrifugal Air Foil,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Centrifugal Air Foil,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Centrifugal Air Foil,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 3,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
HW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941688,n/a,n/a,,,,,,
Remarks,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941737,n/a,n/a,,,,,,
W,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,Fan- Roof Mounted Type 4,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941690,n/a,n/a,,,,,,
CW,danielle.r.love@usace.army.mil,2013-12-30T08:58:12,Approved,Type,VAV 100 mm,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,941686,n/a,n/a,,,,,,
