Name,CreatedBy,CreatedOn,Category,SheetName,RowName,CoordinateXAxis,CoordinateYAxis,CoordinateZAxis,ExtSystem,ExtObject,ExtIdentifier,ClockwiseRotation,ElevationalRotation,YawRotation,,,,
30_861246_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,30_861246,-109.85868,157.54999,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
30_861246_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,30_861246,-109.62951,157.7427,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
31_861248_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,31_861248,-105.52797,157.54999,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
31_861248_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,31_861248,-105.2988,157.7427,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
32_861249_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,32_861249,-101.63706,152.81628,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
32_861249_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,32_861249,-101.44435,153.04545,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
33_861251_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,33_861251,-94.40592,157.54999,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
33_861251_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,33_861251,-94.17676,157.7427,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
34_861252_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,34_861252,-72.818,157.54999,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
34_861252_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,34_861252,-72.58883,157.7427,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
35_861253_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,35_861253,-65.4815,151.72269,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
35_861253_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,35_861253,-65.2888,151.95185,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
36_861255_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,36_861255,-104.09699,167.50353,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
36_861255_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,36_861255,-103.90428,167.73269,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
37_861257_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,37_861257,-104.09699,176.52584,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
37_861257_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,37_861257,-103.90428,176.755,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
38_861258_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,38_861258,-100.01616,178.33538,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
38_861258_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,38_861258,-99.78699,178.52809,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
39_861260_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,39_861260,-97.83456,177.182,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
39_861260_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,39_861260,-97.64186,177.41117,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
40_861262_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,40_861262,-91.45317,163.81242,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
40_861262_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,40_861262,-91.224,164.00513,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
41_861263_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,41_861263,-69.50381,161.9919,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
41_861263_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,41_861263,-69.31111,162.22106,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
42_861265_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,42_861265,-59.21908,157.63979,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
42_861265_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,42_861265,-59.02637,157.86895,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
43_861266_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,43_861266,-59.21908,151.82096,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
43_861266_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,43_861266,-59.02637,152.05013,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
44_861267_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,44_861267,-59.21908,140.23202,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
44_861267_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,44_861267,-59.02637,140.46119,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
45_861268_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,45_861268,-40.40322,144.55389,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
45_861268_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,45_861268,-40.17405,144.7466,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
46_861270_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,46_861270,-35.42901,149.75418,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
46_861270_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,46_861270,-35.2363,149.98335,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
47_861272_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,47_861272,-35.42901,159.9576,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
47_861272_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,47_861272,-35.2363,160.18676,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
48_861273_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,48_861273,-35.18365,163.8946,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
48_861273_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,48_861273,-34.99094,164.12377,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
49_861275_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,49_861275,-14.53006,158.64526,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
49_861275_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,49_861275,-14.33735,158.87443,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
50_861277_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,50_861277,-14.28469,162.91035,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
50_861277_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,50_861277,-14.09199,163.13952,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
51_861279_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,51_861279,-14.53006,149.09802,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
51_861279_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,51_861279,-14.33735,149.32718,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
52_861280_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,52_861280,-14.53006,139.05092,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
52_861280_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,52_861280,-14.33735,139.28008,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
53_861282_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,53_861282,-9.74401,158.31718,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
53_861282_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,53_861282,-9.5513,158.54634,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
54_861284_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,54_861284,-9.74401,148.44185,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
54_861284_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,54_861284,-9.5513,148.67101,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
55_861285_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,55_861285,-14.15658,114.33735,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
55_861285_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,55_861285,-13.92741,114.53006,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
56_861287_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,56_861287,-41.6298,119.34062,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
56_861287_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,56_861287,-41.43709,119.56978,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
57_861289_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,57_861289,-42.10925,132.07099,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
57_861289_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,57_861289,-41.88009,132.2637,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
58_861292_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,58_861292,-44.93077,138.49488,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
58_861292_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,58_861292,-44.70161,138.68758,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
59_861294_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,59_861294,-132.76567,120.91542,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
59_861294_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,59_861294,-132.57296,121.14459,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
60_861301_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,60_861301,-133.01103,125.57848,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
60_861301_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,60_861301,-132.81832,125.80764,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
61_861303_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,61_861303,-159.54646,98.26468,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
61_861303_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,61_861303,-159.35376,98.49385,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
62_861305_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,62_861305,-159.54646,109.80996,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
62_861305_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,62_861305,-159.35376,110.03912,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
63_861307_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,63_861307,-134.49779,114.17401,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
63_861307_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,63_861307,-134.26862,114.36672,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
64_861309_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,64_861309,-158.90723,93.44238,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
64_861309_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,64_861309,-158.67807,93.63509,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
65_861311_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,65_861311,-146.11196,93.44238,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
65_861311_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,65_861311,-145.88279,93.63509,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
66_861313_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,66_861313,-137.77863,93.44238,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
66_861313_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,66_861313,-137.54946,93.63509,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
67_861314_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,67_861314,-126.80438,89.05865,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
67_861314_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,67_861314,-126.61167,89.28781,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
68_861316_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,68_861316,-127.04975,81.23086,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
68_861316_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,68_861316,-126.85704,81.46003,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
69_861318_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,69_861318,-133.06681,77.62194,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
69_861318_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,69_861318,-132.8741,77.8511,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
70_861319_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,70_861319,-133.06681,69.79649,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
70_861319_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,70_861319,-132.8741,70.02565,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
71_861320_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,71_861320,-149.3928,39.5342,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
71_861320_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,71_861320,-149.16363,39.72691,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
72_861322_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,72_861322,-136.79437,45.70616,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
72_861322_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,72_861322,-136.56521,45.89887,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
73_861324_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,73_861324,-133.41458,56.2653,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
73_861324_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,73_861324,-133.22187,56.49447,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
S014_861326_LowerLeft,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,S014_861326,-169.73401,51.75796,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
S014_861326_UpperRightLeft,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Box-upperright,Component,S014_861326,-169.50484,51.95066,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
75_861328_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,75_861328,-126.80438,52.65172,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
75_861328_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,75_861328,-126.61167,52.88088,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
76_861330_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,76_861330,-118.25763,39.5342,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
76_861330_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,76_861330,-118.02846,39.72691,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
77_861331_LowerLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-lowerleft,Component,77_861331,-123.11327,39.5342,3.74951,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
77_861331_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:57:58,Box-upperright,Component,77_861331,-122.8841,39.72691,4.12451,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
